date,S. No.,open,high,low,close,adjusted close,volume,dividend amount,split cf
2016-05-19,1391,146.48,146.93,143.955,144.93,108.198014,3685595,0,1
2016-05-18,1392,147.99,148.52,146.36,147.34,109.9972082,2491086,0,1
2016-05-17,1393,149.21,149.5,147.29,148,110.4899336,3490374,0,1
2016-05-16,1394,147.65,149.99,147.44,149.46,111.5799018,3069126,0,1
2016-05-13,1395,148.79,149.86,147.42,147.72,110.2808986,2397902,0,1
2016-05-12,1396,149.21,149.39,147.11,148.84,111.1170386,3249032,0,1
2016-05-11,1397,149.71,151.09,148.74,148.95,111.1991595,3092408,0,1
2016-05-10,1398,148.24,150.04,147.74,149.97,111.9606442,3992536,0,1
2016-05-09,1399,147.7,148.2,147.01,147.34,109.9972082,4302425,0,1
2016-05-06,1400,144.86,147.97,144.47,147.29,109.9598805,4895684,1.4,1
2016-05-05,1401,145.95,147.3,145.45,146.47,108.3181364,6500738,0,1
2016-05-04,1402,143.36,145,143.31,144.25,106.6763922,2576786,0,1
2016-05-03,1403,144.65,144.9,142.9,144.13,106.5876493,3584261,0,1
2016-05-02,1404,146.56,147,144.43,145.27,107.4307071,3502443,0,1
2016-04-29,1405,146.49,147.34,144.191,145.94,107.9261885,4225790,0,1
2016-04-28,1406,149.75,150.18,146.725,147.07,108.761851,3791337,0,1
2016-04-27,1407,149.35,150.78,148.97,150.47,111.2762339,3110789,0,1
2016-04-26,1408,148.65,149.79,147.9,149.08,110.248295,2979699,0,1
2016-04-25,1409,148.16,148.9,147.11,148.81,110.0486234,2848935,0,1
2016-04-22,1410,149.44,151,147.5,148.5,109.8193709,5191802,0,1
2016-04-21,1411,146.58,150.12,146.46,149.3,110.4109904,6015526,0,1
2016-04-20,1412,144.24,147.2,144,146.11,108.0519076,6754189,0,1
2016-04-19,1413,146.47,146.95,142.61,144,106.4915112,13188308,0,1
2016-04-18,1414,151.75,153.14,151.49,152.53,112.7996541,6538819,0,1
2016-04-15,1415,151.04,152.1,150.96,151.72,112.2006394,3657466,0,1
2016-04-14,1416,151.5,152.76,150.38,151.16,111.7865057,3176300,0,1
2016-04-13,1417,150.75,151.23,149.63,151.23,111.8382724,3167970,0,1
2016-04-12,1418,149.61,150.11,148.58,149.63,110.6550334,3595549,0,1
2016-04-11,1419,150.26,151.95,149.22,149.25,110.3740142,3845918,0,1
2016-04-08,1420,149.06,149.99,148.12,149.35,110.4479666,3293512,0,1
2016-04-07,1421,149.07,149.6,148,148.25,109.6344898,3662508,0,1
2016-04-06,1422,149.9,150.15,147.81,150.02,110.9434479,4194265,0,1
2016-04-05,1423,151.43,151.6,149.65,150,110.9286574,3336952,0,1
2016-04-04,1424,152.34,153.52,151.91,152.07,112.4594729,3930319,0,1
2016-04-01,1425,150.51,152.96,150.25,152.52,112.7922589,3925181,0,1
2016-03-31,1426,149.79,153.1,149.36,151.45,112.0009678,6780132,0,1
2016-03-30,1427,149.95,150.41,148.32,148.41,109.7528137,3330841,0,1
2016-03-29,1428,147.59,149.76,147.5,149.33,110.4331761,3138545,0,1
2016-03-28,1429,147.75,148.65,147.23,148.4,109.7454184,3265084,0,1
2016-03-24,1430,144.98,148.22,144.49,147.95,109.4126325,5044335,0,1
2016-03-23,1431,148,148.03,145.13,145.4,107.5268453,4763987,0,1
2016-03-22,1432,148.06,149.28,147.84,148.1,109.5235611,4081924,0,1
2016-03-21,1433,147.3,148.71,146.7201,148.63,109.915509,3721463,0,1
2016-03-18,1434,147.4,147.51,145.51,147.09,108.7766415,12088126,0,1
2016-03-17,1435,144.78,147.32,144.45,147.04,108.7396653,5821180,0,1
2016-03-16,1436,142.62,144.88,142.11,144.79,107.0757354,4221939,0,1
2016-03-15,1437,141.74,143.33,141.54,142.96,105.7224058,3707538,0,1
2016-03-14,1438,142.01,143.19,141.04,142.78,105.5892914,4047634,0,1
2016-03-11,1439,141.73,142.9236,140.51,142.36,105.2786912,4421748,0,1
2016-03-10,1440,141.24,141.47,138.09,140.19,103.6739233,4020024,0,1
2016-03-09,1441,139.31,142.17,139.23,140.41,103.8366186,4406304,0,1
2016-03-08,1442,139.71,140.35,137.42,139.07,102.8456559,5537856,0,1
2016-03-07,1443,137.28,140.51,136.8718,140.15,103.6443423,5170228,0,1
2016-03-04,1444,137.535,139.42,137.02,137.8,101.90646,3968423,0,1
2016-03-03,1445,137.22,137.9602,136.07,137.8,101.90646,5155978,0,1
2016-03-02,1446,133.7,137.44,133.22,136.3,100.7971734,5217230,0,1
2016-03-01,1447,132.24,134.64,132.03,134.37,99.36989134,3788084,0,1
2016-02-29,1448,132,133.36,130.9,131.03,96.8998799,4427472,0,1
2016-02-26,1449,134.51,134.92,131.95,132.03,97.63940429,4385699,0,1
2016-02-25,1450,133.29,134.51,130.88,134.5,99.46602951,4358205,0,1
2016-02-24,1451,131.55,133.49,129.68,132.8,98.20883806,4122421,0,1
2016-02-23,1452,133.14,133.41,132.01,132.4,97.91302831,3439631,0,1
2016-02-22,1453,133.84,134.31,132.41,133.77,98.92617671,4457444,0,1
2016-02-19,1454,132.36,133.65,130.84,133.08,98.41590489,5125276,0,1
2016-02-18,1455,130,134,129.75,132.45,97.95000453,9951438,0,1
2016-02-17,1456,123.71,126.57,123.25,126.1,93.2540247,4820982,0,1
2016-02-16,1457,121.83,123.09,121.34,122.74,90.76922277,4061066,0,1
2016-02-12,1458,119.26,121.05,118.35,121.04,89.51203132,4935670,0,1
2016-02-11,1459,118.78,119.66,116.901,117.85,87.15294854,7307503,0,1
2016-02-10,1460,125,125.29,119.84,120.19,88.88343559,6462375,0,1
2016-02-09,1461,126.12,126.93,123.77,124.07,91.7527902,5956138,0,1
2016-02-08,1462,126,127.51,124.13,126.98,93.90480615,7363893,1.3,1
2016-02-05,1463,127.22,128.64,125.85,128.57,94.11709485,7176765,0,1
2016-02-04,1464,125.08,128.5,125,127.65,93.44362726,5265650,0,1
2016-02-03,1465,123.99,125.4499,122.29,124.72,91.29877941,6223424,0,1
2016-02-02,1466,123.67,124.14,122.64,122.94,89.99576605,3287218,0,1
2016-02-01,1467,124.4,125.29,123.71,124.83,91.37930271,3574834,0,1
2016-01-29,1468,123.28,124.79,122.96,124.79,91.35002151,8248077,0,1
2016-01-28,1469,121.26,122.83,121.01,122.22,89.46870446,3942537,0,1
2016-01-27,1470,122.73,123.37,120.65,120.96,88.54634668,5025161,0,1
2016-01-26,1471,122.25,123.61,122.24,122.59,89.73955555,4617414,0,1
2016-01-25,1472,122.1,124.23,121.64,122.08,89.36622026,5445560,0,1
2016-01-22,1473,124.67,124.74,121.77,122.5,89.67367285,9238219,0,1
2016-01-21,1474,121.3,125.1,120.5751,122.91,89.97380515,8851531,0,1
2016-01-20,1475,118.46,123.99,118,121.86,89.20517366,16157769,0,1
2016-01-19,1476,130.11,132.1,128.06,128.11,93.78036106,9955973,0,1
2016-01-15,1477,130.01,130.88,128.87,130.03,95.18585862,9007945,0,1
2016-01-14,1478,131.93,133.79,131.22,132.91,97.29410497,5709426,0,1
2016-01-13,1479,133.5,134.2799,131.1,131.17,96.0203728,4700115,0,1
2016-01-12,1480,133.65,133.78,131.13,132.9,97.28678467,5078360,0,1
2016-01-11,1481,131.81,133.82,131.76,133.23,97.52835457,4974236,0,1
2016-01-08,1482,133.18,133.816,131.32,131.63,96.35710659,4762583,0,1
2016-01-07,1483,133.7,135.02,132.43,132.86,97.25750347,7024500,0,1
2016-01-06,1484,134.38,135.58,133.62,135.17,98.94849273,4310774,0,1
2016-01-05,1485,136.76,136.89,134.8501,135.85,99.44627312,3924785,0,1
2016-01-04,1486,135.6,135.97,134.24,135.95,99.51947612,5229231,0,1
2015-12-31,1487,139.07,139.1,137.57,137.62,100.7419662,3462037,0,1
2015-12-30,1488,139.58,140.44,139.22,139.34,102.0010578,2989367,0,1
2015-12-29,1489,138.25,140.06,138.2,139.78,102.323151,3943691,0,1
2015-12-28,1490,137.74,138.045,136.54,137.61,100.7346459,3143412,0,1
2015-12-24,1491,138.43,138.88,138.11,138.25,101.2031451,1495226,0,1
2015-12-23,1492,138.3,139.305,138.11,138.54,101.4154338,5164909,0,1
2015-12-22,1493,135.88,138.19,135.65,137.93,100.9688955,4263538,0,1
2015-12-21,1494,135.83,135.83,134.02,135.5,99.19006263,5616636,0,1
2015-12-18,1495,136.41,136.96,134.27,134.9,98.75084464,10008280,0,1
2015-12-17,1496,139.35,139.5,136.3075,136.75,100.1051001,4089539,0,1
2015-12-16,1497,139.12,139.65,137.79,139.29,101.9644563,4345474,0,1
2015-12-15,1498,137.4,138.97,137.28,137.79,100.8664113,4238546,0,1
2015-12-14,1499,135.31,136.14,134.02,135.93,99.50483552,5141549,0,1
2015-12-11,1500,135.23,135.44,133.91,134.57,98.50927474,5333567,0,1
2015-12-10,1501,137.03,137.85,135.7201,136.78,100.127061,4221948,0,1
2015-12-09,1502,137.38,139.84,136.23,136.61,100.0026159,4614993,0,1
2015-12-08,1503,138.28,139.06,137.53,138.05,101.0567391,3904755,0,1
2015-12-07,1504,140.16,140.41,138.81,139.55,102.1547841,3279300,0,1
2015-12-04,1505,138.09,141.02,137.99,140.43,102.7989704,4567752,0,1
2015-12-03,1506,140.1,140.73,138.19,138.92,101.6936052,5905763,0,1
2015-12-02,1507,140.93,141.21,139.5,139.7,102.2645886,3725193,0,1
2015-12-01,1508,139.58,141.4,139.58,141.28,103.4211959,4195119,0,1
2015-11-30,1509,138.61,139.9,138.52,139.42,102.0596202,4542014,0,1
2015-11-27,1510,138,138.81,137.21,138.46,101.3568714,1415840,0,1
2015-11-25,1511,138.37,138.43,137.375,138,101.0201376,3238166,0,1
2015-11-24,1512,137.65,139.34,137.31,138.6,101.4593556,3407603,0,1
2015-11-23,1513,138.53,138.87,137.12,138.46,101.3568714,5137872,0,1
2015-11-20,1514,137.37,138.915,137.25,138.5,101.3861526,5176255,0,1
2015-11-19,1515,136.21,137.7355,136.01,136.74,100.0977798,4753503,0,1
2015-11-18,1516,134.79,135.91,134.26,135.82,99.42431222,4148771,0,1
2015-11-17,1517,134.22,134.82,133.31,133.82,97.96025226,2814487,0,1
2015-11-16,1518,131.79,134.09,131.79,133.71,97.87972896,4190777,0,1
2015-11-13,1519,132.95,133,131.65,131.75,96.44495019,4609621,0,1
2015-11-12,1520,134.7,134.7,133.01,133.04,97.38926887,4700465,0,1
2015-11-11,1521,136.09,136.2,134.5,135.02,98.83868823,3164806,0,1
2015-11-10,1522,135.36,135.735,134.12,135.47,99.16810173,4520387,0,1
2015-11-09,1523,137.92,138.08,134.88,135.31,99.05097693,8074476,0,1
2015-11-06,1524,138.6,139.55,137.87,138.25,101.2031451,4744493,1.3,1
2015-11-05,1525,141.61,142.38,139.63,139.89,101.4497167,5093471,0,1
2015-11-04,1526,142.55,142.65,141.3,141.63,102.7115832,3516890,0,1
2015-11-03,1527,140.02,142.8,139.9,141.88,102.8928859,4349317,0,1
2015-11-02,1528,140.5,140.5165,139.57,140.37,101.7978178,3822212,0,1
2015-10-30,1529,140.44,141.33,139.9,140.08,101.5875067,3983990,0,1
2015-10-29,1530,140.36,140.82,139.0201,140.55,101.9283557,3710245,0,1
2015-10-28,1531,137.92,141.23,137.5,140.83,102.1314147,8510027,0,1
2015-10-27,1532,143.51,143.83,137.33,137.86,99.97753909,15005072,0,1
2015-10-26,1533,144.75,145,143.21,143.66,104.1837608,3489428,0,1
2015-10-23,1534,144.61,145.49,143.7,144.68,104.9234757,5370439,0,1
2015-10-22,1535,141.74,145.07,141.62,144.09,104.4956014,5583076,0,1
2015-10-21,1536,140.25,142.66,139.3,140.92,102.1966837,7134526,0,1
2015-10-20,1537,142.49,142.88,140.27,140.64,101.9936247,16025591,0,1
2015-10-19,1538,149.85,149.97,148.38,149.22,108.215932,7954684,0,1
2015-10-16,1539,150.45,151.2,149.26,150.39,109.0644284,3483599,0,1
2015-10-15,1540,150.91,151.24,148.58,150.09,108.8468652,3476219,0,1
2015-10-14,1541,149.6,150.65,149.02,150.01,108.7888484,3352327,0,1
2015-10-13,1542,150.78,150.78,149.18,149.62,108.5060162,3915707,0,1
2015-10-12,1543,152.4,152.58,150.85,151.14,109.6083364,3227636,0,1
2015-10-09,1544,152.46,153.147,151.27,152.39,110.5148497,3531107,0,1
2015-10-08,1545,149.69,153.019,149.29,152.28,110.4350765,4794357,0,1
2015-10-07,1546,150.04,150.73,148.8565,150.09,108.8468652,2989915,0,1
2015-10-06,1547,149.06,150.15,148.49,148.78,107.8968393,3018074,0,1
2015-10-05,1548,145.82,149.8925,145.82,149.04,108.0853941,5131669,0,1
2015-10-02,1549,141.05,144.59,140.56,144.58,104.8509546,3053928,0,1
2015-10-01,1550,145.31,145.67,141.59,143.59,104.1329961,3880747,0,1
2015-09-30,1551,143.69,145.71,143.66,144.97,105.1337868,3923866,0,1
2015-09-29,1552,141.99,142.66,141.1501,142.47,103.3207602,4763509,0,1
2015-09-28,1553,144.42,145.38,142.47,142.52,103.3570207,4292421,0,1
2015-09-25,1554,145.55,146.27,144.53,145.42,105.4601315,3474279,0,1
2015-09-24,1555,142.6,145.07,141.95,144.41,104.7276688,3278207,0,1
2015-09-23,1556,144.21,144.57,142.75,143.66,104.1837608,2674225,0,1
2015-09-22,1557,144.62,145.06,143.7699,144.43,104.742173,3564015,0,1
2015-09-21,1558,145.39,146.98,144.92,146.48,106.2288548,3824858,0,1
2015-09-18,1559,146.05,146.385,143.98,144.51,104.8001899,7975845,0,1
2015-09-17,1560,148.1,149.68,147.3,148.14,107.4327045,4002952,0,1
2015-09-16,1561,147.84,148.89,147.54,148.41,107.6285114,2799222,0,1
2015-09-15,1562,146.6,147.93,145.76,147.53,106.990326,2717060,0,1
2015-09-14,1563,147.37,147.37,145.41,145.65,105.62693,3226747,0,1
2015-09-11,1564,145.91,147.5,145.67,147.37,106.8742923,3113953,0,1
2015-09-10,1565,145.85,147.16,144.51,146.2,106.0257958,3461658,0,1
2015-09-09,1566,148.74,149.04,144.85,145.05,105.1918036,3407761,0,1
2015-09-08,1567,145.86,147.34,145.66,147.23,106.7727628,3933010,0,1
2015-09-04,1568,144.57,145.4,143.32,143.7,104.2127692,4201068,0,1
2015-09-03,1569,146.05,148.03,145.77,146.78,106.446418,3603518,0,1
2015-09-02,1570,144.92,145.08,143.18,145.05,105.1918036,4251778,0,1
2015-09-01,1571,144.84,144.98,141.85,142.68,103.4730544,5271696,0,1
2015-08-31,1572,147.26,148.4,146.26,147.89,107.2514018,4093078,0,1
2015-08-28,1573,147.75,148.2,147.18,147.98,107.3166708,4076211,0,1
2015-08-27,1574,148.63,148.97,145.66,148.54,107.7227887,4975966,0,1
2015-08-26,1575,144.09,146.98,142.14,146.7,106.3884012,6197229,0,1
2015-08-25,1576,146.94,147.11,140.62,140.96,102.2256921,7071869,0,1
2015-08-24,1577,143.47,147.76,142.32,143.47,104.0459708,10186817,0,1
2015-08-21,1578,151.5,153.19,148.7,148.85,107.947604,7360898,0,1
2015-08-20,1579,152.74,153.91,152.5,152.66,110.7106566,4011514,0,1
2015-08-19,1580,155.15,155.67,153.41,153.94,111.6389262,4205904,0,1
2015-08-18,1581,155.51,156.52,155.25,156.01,113.1401122,2018337,0,1
2015-08-17,1582,155.2,156.69,154.7,156.31,113.3576754,2249554,0,1
2015-08-14,1583,155,156.21,154.58,155.75,112.9515575,3226434,0,1
2015-08-13,1584,156.06,156.09,154.3171,155.07,112.4584142,2533318,0,1
2015-08-12,1585,154.26,156.52,153.95,156.16,113.2488938,3624852,0,1
2015-08-11,1586,155.96,155.99,154.86,155.51,112.7775069,3167111,0,1
2015-08-10,1587,156.77,157.4652,156.12,156.75,113.6767681,4613371,0,1
2015-08-07,1588,155.89,156.25,154.335,155.12,112.4946748,3794897,0,1
2015-08-06,1589,157.13,157.54,156.18,156.32,113.3649275,3004487,1.3,1
2015-08-05,1590,159.1,159.54,157.48,157.9,113.5663118,3463034,0,1
2015-08-04,1591,158.4,158.82,156.87,157.6,113.350543,5260575,0,1
2015-08-03,1592,161.7,161.85,157.9,158.71,114.1488875,4615511,0,1
2015-07-31,1593,161.4,162.06,160.63,161.99,116.5079597,3580226,0,1
2015-07-30,1594,160.5,161.4,159.75,160.96,115.7671535,1994660,0,1
2015-07-29,1595,160,161.5,159.39,161.09,115.8606533,3378396,0,1
2015-07-28,1596,159.91,160.19,158.5,160.05,115.1126548,2720890,0,1
2015-07-27,1597,159,160.18,158.6,159.07,114.4078101,3706240,0,1
2015-07-24,1598,161.29,161.93,159.41,159.75,114.896886,3777631,0,1
2015-07-23,1599,160.27,162.75,159.83,161.73,116.3209601,5034246,0,1
2015-07-22,1600,162.73,163.0695,159.7,160.35,115.3284236,7180385,0,1
2015-07-21,1601,164.34,166.35,162.02,163.07,117.2847274,13747503,0,1
2015-07-20,1602,172.79,173.78,172.14,173.22,124.5849051,7335491,0,1
2015-07-17,1603,170.33,172.52,170.1,172.51,124.0742523,4356391,0,1
2015-07-16,1604,169.47,171.09,169.16,171,122.988216,3529874,0,1
2015-07-15,1605,168.48,169.27,168,168.53,121.2117196,1998004,0,1
2015-07-14,1606,169.43,169.54,168.24,168.61,121.2692579,3025263,0,1
2015-07-13,1607,167.93,169.89,167.52,169.38,121.8230645,4228963,0,1
2015-07-10,1608,165.66,167.4,165.515,166.95,120.0753372,4538349,0,1
2015-07-09,1609,165.34,165.51,163.7,163.85,117.8457263,4199708,0,1
2015-07-08,1610,164,164.94,162.68,163.16,117.3494581,2776286,0,1
2015-07-07,1611,164.94,165.35,162.2317,165,118.67284,3549861,0,1
2015-07-06,1612,163.83,165.23,163.52,164.73,118.4786481,3079782,0,1
2015-07-02,1613,165.05,165.32,164.42,165.09,118.7375707,2852696,0,1
2015-07-01,1614,163.97,165.61,163.6,164.49,118.3060331,3214547,0,1
2015-06-30,1615,163.99,164,162.12,162.66,116.9898434,3597288,0,1
2015-06-29,1616,163.92,165.35,162.89,162.97,117.2128045,3314679,0,1
2015-06-26,1617,166.23,166.8116,165.23,165.46,119.0036855,8945485,0,1
2015-06-25,1618,167.8,168.13,166.08,166.08,119.4496077,2408780,0,1
2015-06-24,1619,168.71,168.84,166.8301,166.97,120.0897218,3548079,0,1
2015-06-23,1620,168.38,169.97,167.573,168.62,121.2764502,3701637,0,1
2015-06-22,1621,167.65,168.34,167.2,167.73,120.6363361,2335796,0,1
2015-06-19,1622,167.62,168.42,166.77,166.99,120.1041064,7072020,0,1
2015-06-18,1623,167.05,168.72,167.05,168.25,121.0103354,3330864,0,1
2015-06-17,1624,167,167.8476,166.1,167.17,120.2335677,2862993,0,1
2015-06-16,1625,166.33,167.4,165.91,166.84,119.996222,3249842,0,1
2015-06-15,1626,165.33,166.44,164.25,166.26,119.579069,4245657,0,1
2015-06-12,1627,168.23,168.3,166.69,166.99,120.1041064,3065085,0,1
2015-06-11,1628,169.26,170.44,168.54,168.78,121.3915269,3464013,0,1
2015-06-10,1629,166.49,169.39,166.06,168.92,121.492219,4680545,0,1
2015-06-09,1630,165.34,166.02,163.37,165.68,119.161916,3395901,0,1
2015-06-08,1631,167.17,167.28,165.02,165.34,118.917378,3758726,0,1
2015-06-05,1632,168.25,168.9103,167.2,167.4,120.3989904,3100505,0,1
2015-06-04,1633,169.53,170.6,167.93,168.38,121.1038352,3079334,0,1
2015-06-03,1634,170.5,171.5601,169.63,169.92,122.2114483,2131031,0,1
2015-06-02,1635,169.66,170.45,168.43,169.65,122.0172564,2571762,0,1
2015-06-01,1636,170.21,171.04,169.03,170.18,122.398448,2985479,0,1
2015-05-29,1637,171.35,171.35,169.65,169.65,122.0172564,4091431,0,1
2015-05-28,1638,171.45,171.84,170.66,171.71,123.4988689,1731372,0,1
2015-05-27,1639,171.16,172.48,170.49,172,123.7074454,2764378,0,1
2015-05-26,1640,172.11,172.12,169.13,170.13,122.3624865,3848738,0,1
2015-05-22,1641,173.04,173.39,172.19,172.22,123.8656758,2849692,0,1
2015-05-21,1642,173.32,174.14,173.035,173.34,124.6712127,2295590,0,1
2015-05-20,1643,173.33,174.44,172.46,173.76,124.973289,2300693,0,1
2015-05-19,1644,172.97,173.75,171.93,173.48,124.7719048,2523002,0,1
2015-05-18,1645,173.44,173.49,172.3,173.06,124.4698285,1970630,0,1
2015-05-15,1646,173.91,174.41,172.6,173.26,124.6136743,2916115,0,1
2015-05-14,1647,173.5,174.4,173.22,174.05,125.1818655,2438669,0,1
2015-05-13,1648,171.24,172.74,170.75,172.28,123.9088296,2457521,0,1
2015-05-12,1649,170.55,171.4899,168.84,170.55,122.6645628,2961739,0,1
2015-05-11,1650,172.65,172.99,170.86,171.12,123.0745235,2661030,0,1
2015-05-08,1651,172.94,173.33,172.24,172.68,124.1965213,3092599,0,1
2015-05-07,1652,169.63,171.98,169.04,170.99,122.9810237,2472627,0,1
2015-05-06,1653,172.9,174.05,168.86,170.05,122.3049482,3610900,1.3,1
2015-05-05,1654,173.51,174.23,171.96,173.08,123.5397749,3593465,0,1
2015-05-04,1655,174.47,176.3,173.7,173.97,124.1750326,4023850,0,1
2015-05-01,1656,173.2,174,172.42,173.67,123.9609008,3312052,0,1
2015-04-30,1657,173.77,174.28,170.3,171.29,122.2621218,5062613,0,1
2015-04-29,1658,173.4,175.1303,172.8,174.4,124.4819548,4517190,0,1
2015-04-28,1659,170.83,174.69,170.02,173.92,124.1393439,5816308,0,1
2015-04-27,1660,170.89,171.49,170.3,170.73,121.8624091,3166588,0,1
2015-04-24,1661,170.23,170.85,168.74,169.78,121.1843251,3888439,0,1
2015-04-23,1662,165.23,171.91,165.14,170.24,121.5126605,8230392,0,1
2015-04-22,1663,164.39,166,162.89,165.36,118.0294498,4024674,0,1
2015-04-21,1664,166.07,167.38,164.05,164.26,117.2442999,9683592,0,1
2015-04-20,1665,162.1,166.64,161.9,166.16,118.600468,9609204,0,1
2015-04-17,1666,161.75,161.86,160.03,160.67,114.681856,4308880,0,1
2015-04-16,1667,163.31,163.98,162.54,163.13,116.4377368,3136947,0,1
2015-04-15,1668,162.63,164.96,162.5,164.13,117.1515094,3498756,0,1
2015-04-14,1669,162.42,162.7352,160.79,162.3,115.8453054,2719287,0,1
2015-04-13,1670,162.37,164,162.36,162.38,115.9024072,3868911,0,1
2015-04-10,1671,162.34,163.33,161.25,162.86,116.2450181,2515603,0,1
2015-04-09,1672,161.7,162.47,160.72,162.34,115.8738563,2263490,0,1
2015-04-08,1673,161.72,163.55,161.01,161.85,115.5241077,2524323,0,1
2015-04-07,1674,161.67,163.84,161.62,162.07,115.6811377,3147966,0,1
2015-04-06,1675,159.69,162.8,158.702,162.04,115.6597245,3465681,0,1
2015-04-02,1676,159.52,162.54,158.89,160.45,114.524826,4671578,0,1
2015-04-01,1677,160.23,160.62,158.39,159.18,113.6183347,3700791,0,1
2015-03-31,1678,161.08,162.33,160.4,160.5,114.5605146,4255158,0,1
2015-03-30,1679,161.31,163.6,161.25,162.67,116.1094013,4138018,0,1
2015-03-27,1680,160.79,160.9,159.23,160.4,114.4891373,3477826,0,1
2015-03-26,1681,159.27,161.25,158.91,160.59,114.6247542,4396024,0,1
2015-03-25,1682,163.08,163.08,159.2,159.2,113.6326101,5428730,0,1
2015-03-24,1683,164.79,164.89,162.9,163,116.3449463,4336706,0,1
2015-03-23,1684,162.77,165.35,162.73,164.63,117.5083958,5929927,0,1
2015-03-20,1685,160.95,163,160.35,162.88,116.2592936,9006417,0,1
2015-03-19,1686,159.7,160.92,158.81,159.81,114.0680115,3878559,0,1
2015-03-18,1687,156.85,160.7,155.8,159.81,114.0680115,5738466,0,1
2015-03-17,1688,156.2,157.29,155.37,156.96,112.0337593,3311792,0,1
2015-03-16,1689,155.05,157.09,154.8,157.08,112.1194121,3749638,0,1
2015-03-13,1690,157.46,157.52,153.4,154.28,110.1208486,6063970,0,1
2015-03-12,1691,156.27,158.72,156.27,157.98,112.7618075,4567346,0,1
2015-03-11,1692,158.57,159.14,155.935,156.8,111.9195557,5709290,0,1
2015-03-10,1693,159.6,160.23,157.81,157.81,112.6404661,4600968,0,1
2015-03-09,1694,158.2,161.15,158.2,160.77,114.7532332,5193874,0,1
2015-03-06,1695,160.19,161.44,158.06,158.5,113.1329693,4540174,0,1
2015-03-05,1696,159.86,161.5,159.703,161.18,115.04588,3791660,0,1
2015-03-04,1697,160.54,160.56,158.72,159.42,113.7896401,3633335,0,1
2015-03-03,1698,160.27,161.75,160,161.03,114.9388141,3234068,0,1
